timestamp,average_price,min_price,max_price,volatility,rsi,atr
1735688667.9873884,93375.10789999999,93266.49,93576.72,310.2299999999959,36.509017651572904,261.7853535353524
1735688678.2436442,93372.36969999998,93266.49,93576.72,310.2299999999959,36.98538733569071,261.9469696969685
1735688688.3520808,93369.80619999999,93266.49,93576.72,310.2299999999959,37.66219070609428,261.88585858585753
1735688698.4610662,93367.31329999998,93266.49,93576.72,310.2299999999959,37.137586413470956,261.4850505050495
1735688708.6450975,93364.56069999997,93266.49,93576.72,310.2299999999959,36.97070099872099,261.1319191919183
1735688718.7647069,93361.76089999996,93266.49,93555.79,289.29999999998836,38.55129116323097,245.78808080807423
1735688728.8718083,93359.51689999997,93266.49,93555.79,289.29999999998836,37.83019904323367,245.4847474747409
1735688739.2592683,93357.08609999997,93266.49,93555.79,289.29999999998836,37.925312862339254,245.18999999999352
1735688749.402953,93354.68919999998,93266.49,93555.79,289.29999999998836,38.04359754576636,244.87595959595313
1735688759.5085135,93352.34389999996,93266.49,93555.79,289.29999999998836,38.36090956913495,244.50979797979153
1735688769.6290612,93349.99859999998,93266.49,93555.79,289.29999999998836,38.36029776674885,244.14353535352896
1735688779.752945,93347.62239999996,93266.49,93555.79,289.29999999998836,38.243763420643,243.80848484847846
1735688789.8523228,93345.23289999997,93266.49,93555.79,289.29999999998836,38.16806722688988,243.48282828282186
1735688799.9581196,93342.88319999998,93266.49,93555.79,289.29999999998836,37.89484136835239,243.0235353535289
1735688810.0835922,93340.43549999999,93266.49,93555.79,289.29999999998836,37.90839285182007,242.58727272726625
1735688820.264725,93338.0105,93266.49,93555.79,289.29999999998836,37.88494599079832,242.12797979797332
1735688830.5950296,93335.5723,93266.49,93555.79,289.29999999998836,37.88556324032111,241.6685858585794
1735688840.7166026,93332.9139,93266.49,93555.78,289.2899999999936,37.07467447220207,241.4233333333313
1735688850.9845006,93330.25549999998,93266.49,93555.78,289.2899999999936,37.07431394285912,241.18646464646267
1735688861.0869083,93327.6058,93266.49,93521.32,254.83000000000175,38.866116744814505,212.01969696970178
